place_id,author_name,rating,text,city
ChIJ7zHRFyS_QIYRpBj5GnuFAno,Ralph turloff,2,"$292 before tip for two steaks a salad a soup and a $50 bottle of wine.

Nothing included with the steak have to pay $8-$20 for something on your steak as well as $12-$25 for a side.  ( we had beans and cream potatoes that were both under cooked.

Our waiter kept coming back to the table every 30 seconds. Think he wanted us in and out in 20 min. If I’m
Going to spend that kind of money I want to sit back relax enjoy myself and not be rushed. The wine server had no idea what grape variety the wine I asked about. He had to go get the bottle to find out. Then when he opened the bottle he put the cap
back on the bottle like it was a bottle of coke cola.

Unless I had a company credit card there’s no way I would spend my own money at this place again. I’ve had better $25 steaks that have come with sides and sauce elsewhere.

Don’t waste your money.",Houston
ChIJ7zHRFyS_QIYRpBj5GnuFAno,Just Me,5,We came for my little sister's birthday! I can count on my hand the best places I've traveled throughout the Statess and have had an amazing steak! Vic & Anthony's did not disappoint.  Everything was simply amazing! I'm looking for to going back for my anniversary!,Houston
ChIJ7zHRFyS_QIYRpBj5GnuFAno,derrick hernandez,5,Such an amazing experience with top tier food and staff! Celebrated our 5th Anniversary here and they took great care of us! Our waiter brought out our dessert with a hand wrote message which was a very special touch. Hands down the best steak I've ever had! Will definitely be back!,Houston
ChIJ7zHRFyS_QIYRpBj5GnuFAno,Tee Hun,5,"Awesome restaurant. The ambiance was on point. Our waiter, Taylor was THE Best! My niece enjoyed her dinner for her birthday and so did we. Pictured us the pan roasted chicken. Those mashed potatoes were my fave 😋",Houston
ChIJ9YCm_Ti_QIYR4HmRjRjnR54,Mysha Patray,5,"My husband brought me here for our  Anniversary and it was beautiful.  The ambiance is set to grown and sexy, with low lights, and quiet music. We had exquisite cocktails at the bar waiting for our table. Our waitress/bartender was very familiar with the menu and answered all of our questions. The food was fabulous from presentation to execution. We had the Wagyu beef wonton appetizers and they were so flavorful. The gnocchi melted in my mouth, and the cod was cooked to perfection. At the end of the meal, they surprised us with 2 glasses of champagne and a mouse-like dessert that was creamy and delicious, with a Happy Anniversary note. 10/10 We thoroughly enjoyed ourselves.",Houston
ChIJ9YCm_Ti_QIYR4HmRjRjnR54,Brittany,5,"I have to take the time to make known I am grateful for the blessing showered on me and my family by Guard and Grace. This is one of the finest, if not the finest, restaurants in the Denver area. My family and I were blessed at first by having the distinct pleasure of being serviced by our waiter, Bryan. He made our dining experience an excellent one by being very attentive, proactive, passionate about the menu/food, ensuring we had a five star dining experience and shared his personal journey and story in the hospitality industry. Later our table was greeted by Arthur the manager. Now I must say he sets the example of what an exemplary manager both is and should be!! He took time to come and introduce himself, spend time and converse, laugh and share some of his humor. He then wished my dad a happy birthday and I thought that was the end of it. Well, after we had been served our meal, about 15 minutes later and much to my surprise, he personally delivered me one of the best cuts of tomahawk steak as a personal birthday gift to my dad from him! We were so overwhelmed we could barely contain ourselves. Then we had a personal visit from the Executive Chef himself, Steven Garza. He wished my dad a happy birthday, conversed with us, showed profound interest, and took a picture with my dad and wished us a pleasant dining experience. So with a grateful heart, my family and I can truly say God blessed us during our fining experience with fine food, passionate people and the spirit of grace and love during our visit! 10/10!!!",Houston
ChIJ9YCm_Ti_QIYR4HmRjRjnR54,Adriana Richardson,5,"My husband and I came here because the restaurant in the C. Baldwin was full and Guard and Grace was just a couple minutes away from us.

From the moment we came in, the staff was very friendly and the atmosphere was calming and high-end. Our server, Jordan, was very personable, checked in on us routinely, and very knowledgeable of the menu. My husband and I will definitely return when we’re in the area again!",Houston
ChIJ9YCm_Ti_QIYR4HmRjRjnR54,Olivia Candelaria,5,"Fantastic food with top-notch service.
I have a severe peanut allergy and after confirming with the waiter, he ensured us that they are very accommodating. Our waiter, Carlos, took great care of our table and provided wonderful service. All of the dishes I ate  (Ceaser salad with New York steak, whipped potatoes, asparagus) were 10/10! I have absolutely no complaints and I highly recommend this restaurant!",Houston
ChIJ9YCm_Ti_QIYR4HmRjRjnR54,Mariale Delgado,5,"Went to celebrate our anniversary and we had a great time. Emily was amazing and super attentive, her recommendations knocked it out of the park! We really enjoyed the yellowtail appetizer, somehow it works. The sides are family style and can be a whole meal. The food truly was delicious and so was the service.",Houston
ChIJm9BVXCG_QIYRIiu1vr-o29I,Stephanie Willis,5,"Loved the atmosphere and the ambiance were awesome. I loved the round tables which facilitated conversation and everyone could see and hear everyone else at the table. Lots of oldies were played (Sam Cooke, Ray Charles, etc) which went along with the overall theme of the restaurant. Our server, Charnae, was attentive and awesome. She checked on us frequently and made sure we were comfortable and our needs were met. The general manager was very professional and gave us the history of the restaurant’s food. If you want to experience authentic southern cuisine, this is definitely a spot that delivers.",Houston
ChIJm9BVXCG_QIYRIiu1vr-o29I,shanique Adams,5,"Beautiful ambiance. It's so nicely decorated and exudes the definition of Kulture.......with the different art and furniture. Our waiter, Que was very knowledgeable about the menu and different happenings in the city. The bar has a huge selection and let's get to the food ......... that oxtail shepherds pie 😋 and those saucy ribs are definitely worth a second visit!!!",Houston
ChIJm9BVXCG_QIYRIiu1vr-o29I,Dr. Katina Harris,5,"We made a reservation and bought a table for two for the live entertainment. We were a little disappointed with the food options. After seeing past reviews, we anticipated more variety. However, I was pleased with the vegetarian option. I ordered cauliflower steak and fries. Hubby ordered the club sandwich. The wine was good. The entertainment was good. We enjoyed the atmosphere. If you want drinks & music, this is definitely your spot. Patience was essential as it was a busy night. Overall we enjoyed the experience.",Houston
ChIJm9BVXCG_QIYRIiu1vr-o29I,Jonathan Oetken,5,"Was really good. Just expect to pay a premium due to location. Also, reservations book up fast and quite ahead of time so don’t just show up on a whim. The only open seating is the bar and I think there’s only 8-9 chairs. Shrimp & Gouda grits were absolute fire. Wife let me have some of her toast and butter and that sweet butter was ridiculous. I like mixing many juices in my mimosas and he was nice enough to accommodate my desire by providing OJ, pineapple and cran. Good experience for sure.",Houston
ChIJm9BVXCG_QIYRIiu1vr-o29I,Kim Reynolds,5,"Amazing food! We started with the Creole Mussels. We each tried a different dish and shared. I had the Oxtail Shepherd's Pie, a coworker had the Ravioli, and another had the fish of the day with risotto. Then we tried both desserts. Food wash fresh, perfect portion sizes, and we left fully satisfied but not stuffed. Service was also wonderful. Definitely recommend",Houston
ChIJ325pwi-_QIYRtB5lEbq1nCI,Karina Nistal,3,"We came as a group of six on our ladies night. The food was good but the service was just okay. I'm not sure if our server was flustered or what was going on but something seemed off. I arrived a little late to our table and wasn't greeted or asked my drink order until he came back. I ordered the Avocado salad with chicken and a gumbo. It was steak night so a few of the girls opted for that and we got two appetizers. One of the girls got served a much smaller steak with two sides she didn't order so we sent it back. The manager (or someone- a lady) was nice enough to come apologize to the table for our friend's delay on her food. At the end when we received our check, we all tried to divide the check evenly with the scan code on the receipt but it wasn't working. There was an error message we all kept getting so we asked our server to divide the checks. He said he didn't think he could do that but one of the ladies told him he needed to do that because there were no other options. Somehow between the tax and 20% tip it ended up being $60 each. A little steep for a drink, a salad and a cup of gumbo but we decided to just pay and call it a night. The service was not worth 20% but I suppose a group of six makes it automatic. The ambience was really nice and we had great company being together but I'm not sure if we'll be back.",Houston
